0.000573827,288.7607948
0.002322084,284.7624457
0.00402343,280.7021556
0.005724775,276.5704758
0.007426121,272.6351177
0.009127466,268.6015988
0.010828811,264.5770035
0.012530157,260.6148743
0.014231502,256.6705925
0.015932848,252.7084632
0.017634193,248.8801897
0.019335538,245.025145
0.021071286,241.4336124
0.02251037,237.8377304
0.024120572,234.5487042
0.025821918,230.9970658
0.027523263,227.5078935
0.029224609,224.0187211
0.030925954,220.4313879
0.032627299,216.7012752
0.034328645,212.9354677
0.03602999,209.0893467
0.037731336,205.1896835
0.039432681,201.2810965
0.041134026,197.4706704
0.042835372,193.6602443
0.044536717,189.8230471
0.046238063,185.9233839
0.047939408,182.041568
0.049640754,177.9902017
0.051342099,173.9566827
0.053043444,169.7179183
0.05474479,165.4613065
0.056446135,161.0976101
0.058147481,156.6982188
0.059848826,152.3434462
0.061550171,147.8815889
0.063251517,143.5089688
0.064899695,139.0221251
0.066547874,134.4424749
0.068196052,129.7224248
0.069737896,125.1337658
0.071226573,120.4526401
0.072662084,115.7095388
0.07399126,111.1634783
0.075267269,106.6778244
0.076490111,102.2343555
0.077659786,97.8730928
0.078829461,93.4469304
0.079999136,88.91692842
0.081168811,84.39990638
0.082338486,79.67520518
0.083508161,74.96348391
0.084677836,69.99216369
0.085794343,65.14804695
0.086857684,60.46488158
0.087867858,55.89593975
0.088824865,51.45391297
0.089781872,47.07534372
0.090738879,42.47467313
0.091695885,37.87400254
0.092652892,33.30506071
0.093609899,28.54574631
0.094566906,23.80229628
0.095523913,19.05884626
0.096427752,14.52559929
0.097331592,9.87336946
0.098235432,5.244936202
0.098820269,2.401245845
